Country,Subset,ShortenedQuestion,ShortName,Answer,Percentage
Poland,Gay,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,69
Poland,Gay,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,8
Poland,Bisexualwomen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,32
Poland,Bisexualwomen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,59
Poland,Bisexualwomen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,9
Poland,Bisexualmen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,25
Poland,Bisexualmen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,62
Poland,Bisexualmen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,13
Poland,Transgender,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,34
Poland,Transgender,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,57
Poland,Transgender,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,8
Portugal,Lesbian,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,44
Portugal,Lesbian,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,45
Portugal,Lesbian,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,11
Portugal,Gay,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,41
Portugal,Gay,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,48
Portugal,Gay,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,11
Portugal,Bisexualwomen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,47
Portugal,Bisexualwomen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,45
Portugal,Bisexualwomen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,8
Portugal,Bisexualmen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,37
Portugal,Bisexualmen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,49
Portugal,Bisexualmen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,14
Portugal,Transgender,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,40
Portugal,Transgender,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,53
Portugal,Transgender,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,7
Romania,Lesbian,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,35
Romania,Lesbian,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,42
Romania,Lesbian,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,22
Romania,Gay,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,30
Romania,Gay,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,57
Romania,Gay,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,13
Romania,Bisexualwomen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,37
Romania,Bisexualwomen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,47
Romania,Bisexualwomen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,16
Romania,Bisexualmen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,31
Romania,Bisexualmen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,53
Romania,Bisexualmen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,16
Romania,Transgender,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,39
Romania,Transgender,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,41
Romania,Transgender,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,20
Sweden,Lesbian,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,48
Sweden,Lesbian,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,34
Sweden,Lesbian,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,18
Sweden,Gay,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,52
Sweden,Gay,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,36
Sweden,Gay,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,13
Sweden,Bisexualwomen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,47
Sweden,Bisexualwomen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,37
Sweden,Bisexualwomen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,16
Sweden,Bisexualmen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,55
Sweden,Bisexualmen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,29
Sweden,Bisexualmen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,16
Sweden,Transgender,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,55
Sweden,Transgender,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,32
Sweden,Transgender,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,13
Slovenia,Lesbian,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,42
Slovenia,Lesbian,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,38
Slovenia,Lesbian,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,20
Slovenia,Gay,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,41
Slovenia,Gay,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,45
Slovenia,Gay,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,13
Slovenia,Bisexualwomen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,42
Slovenia,Bisexualwomen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,48
Slovenia,Bisexualwomen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,9
Slovenia,Bisexualmen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,37
Slovenia,Bisexualmen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,53
Slovenia,Bisexualmen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,11
Slovenia,Transgender,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,55
Slovenia,Transgender,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,34
Slovenia,Transgender,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,10
Slovakia,Lesbian,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,61
Slovakia,Lesbian,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,28
Slovakia,Lesbian,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,10
Slovakia,Gay,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,38
Slovakia,Gay,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,48
Slovakia,Gay,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,14
Slovakia,Bisexualwomen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,58
Slovakia,Bisexualwomen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,28
Slovakia,Bisexualwomen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,14
Slovakia,Bisexualmen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,33
Slovakia,Bisexualmen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,57
Slovakia,Bisexualmen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,10
Slovakia,Transgender,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,50
Slovakia,Transgender,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,31
Slovakia,Transgender,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,18
United Kingdom,Lesbian,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,41
United Kingdom,Lesbian,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,50
United Kingdom,Lesbian,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,10
United Kingdom,Gay,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,37
United Kingdom,Gay,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,51
United Kingdom,Gay,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,12
United Kingdom,Bisexualwomen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,36
United Kingdom,Bisexualwomen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,56
United Kingdom,Bisexualwomen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,8
United Kingdom,Bisexualmen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,35
United Kingdom,Bisexualmen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,55
United Kingdom,Bisexualmen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,10
United Kingdom,Transgender,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,40
United Kingdom,Transgender,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,53
United Kingdom,Transgender,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,6
Average,Lesbian,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,33
Average,Lesbian,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,57
Average,Lesbian,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,10
Average,Gay,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,29
Average,Gay,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,60
Average,Gay,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,12
Average,Bisexualwomen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,30
Average,Bisexualwomen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,59
Average,Bisexualwomen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,10
Average,Bisexualmen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,28
Average,Bisexualmen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,58
Average,Bisexualmen,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,14
Average,Transgender,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Yes,34
Average,Transgender,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),No,55
Average,Transgender,Are there programs/awareness campaigns addressing transgender discrimination?,Awareness Campaigns (Transgender),Don`t know,10
Austria,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,66
Austria,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,29
Austria,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,5
Austria,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,63
Austria,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,30
Austria,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,7
Austria,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,70
Austria,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,25
Austria,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,5
Austria,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,57
Austria,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,32
Austria,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,11
Austria,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,60
Austria,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,31
Austria,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,9
Belgium,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,59
Belgium,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,26
Belgium,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,14
Belgium,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,62
Belgium,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,25
Belgium,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,12
Belgium,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,55
Belgium,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,31
Belgium,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,14
Belgium,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,58
Belgium,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,27
Belgium,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,14
Belgium,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,61
Belgium,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,22
Belgium,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,17
Bulgaria,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,24
Bulgaria,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,52
Bulgaria,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,24
Bulgaria,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,35
Bulgaria,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,53
Bulgaria,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,12
Bulgaria,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,27
Bulgaria,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,58
Bulgaria,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,15
Bulgaria,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,35
Bulgaria,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,45
Bulgaria,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,19
Bulgaria,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,37
Bulgaria,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,48
Bulgaria,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,15
Cyprus,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,54
Cyprus,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,20
Cyprus,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,27
Cyprus,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,51
Cyprus,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,37
Cyprus,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,12
Cyprus,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,:
Cyprus,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,:
Cyprus,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,:
Cyprus,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,:
Cyprus,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,:
Cyprus,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,:
Cyprus,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,60
Cyprus,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,32
Cyprus,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,8
Czech Republic,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,42
Czech Republic,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,41
Czech Republic,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,16
Czech Republic,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,41
Czech Republic,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,41
Czech Republic,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,17
Czech Republic,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,43
Czech Republic,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,44
Czech Republic,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,13
Czech Republic,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,47
Czech Republic,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,39
Czech Republic,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,14
Czech Republic,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,49
Czech Republic,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,38
Czech Republic,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,14
Germany,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,52
Germany,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,41
Germany,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,7
Germany,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,47
Germany,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,44
Germany,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,9
Germany,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,54
Germany,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,40
Germany,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,6
Germany,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,43
Germany,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,46
Germany,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,11
Germany,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,54
Germany,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,37
Germany,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,9
Denmark,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,54
Denmark,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,31
Denmark,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,15
Denmark,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,57
Denmark,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,31
Denmark,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,12
Denmark,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,46
Denmark,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,37
Denmark,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,17
Denmark,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,58
Denmark,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,27
Denmark,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,15
Denmark,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,64
Denmark,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,24
Denmark,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,12
Estonia,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,54
Estonia,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,32
Estonia,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,14
Estonia,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,58
Estonia,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,29
Estonia,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,14
Estonia,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,72
Estonia,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,13
Estonia,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,15
Estonia,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,45
Estonia,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,45
Estonia,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,10
Estonia,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,71
Estonia,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,17
Estonia,Transgender,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,12
Greece,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,58
Greece,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,32
Greece,Lesbian,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,10
Greece,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,58
Greece,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,33
Greece,Gay,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,10
Greece,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,58
Greece,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,31
Greece,Bisexualwomen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Don`t know,11
Greece,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),Yes,65
Greece,Bisexualmen,Are there programs/awareness campaigns addressing gender discrimination?,Awareness Campaigns (Gender),No,25
